,id,created_at,text
231,1462907950457049095,2021-11-22T22:16:49.000Z,#Canada ends Covid-19 policy turning back asylum-seekers between border crossings https://t.co/5lTStdfqJ7
232,1462907832966303746,2021-11-22T22:16:21.000Z,"""Scientists say that finding the virus in wild animals could spell the end for any hopes of completely eliminating COVID-19 in humans.""  U.S. deer are catching COVID-19. What that means for our fight against the virus - National | https://t.co/KKRI2Ek6hT https://t.co/eS8Q8cbQXE"
233,1462907781523116039,2021-11-22T22:16:09.000Z,COVID-19 vaccine for children to arrive in Manitoba First Nations this week #cbcmb https://t.co/yaaiQhyLtN
234,1462907759452692480,2021-11-22T22:16:04.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/jBvDoxSOZJ
235,1462907527050379267,2021-11-22T22:15:08.000Z,Canada ends Covid-19 policy turning back asylum-seekers between border crossings https://t.co/tfwiZnVlUT
236,1462907472121942023,2021-11-22T22:14:55.000Z,"@NSRoundtable @WomBat21204089 I drove into Windsor, Canada two weeks ago and saw it was like night and day. Michigan was much more relaxed.  Windsor was like a COVID Fascist camp."
237,1462907359886458881,2021-11-22T22:14:28.000Z,"COVID-19 live updates: Canada ends policy turning back asylum-seekers, Vaccine plans for children roll out across Canada  #yeg  https://t.co/bJBMHXtMbq"
238,1462907201455022087,2021-11-22T22:13:50.000Z,"""#Canada-#China Relations: A Discussion w/ David Mulroney""  @thecic #webinar mod @kylecmatthews @migsinstitute feat @David_Mulroney @munkschool  #foreignaffairs #COVID19 #TradeandSustainabilityHub #COP26Glasgow #HumanRights #geopolitics #cooperation #foreignpolicy #WHO #politics https://t.co/ZC7vvJ8C3A"
239,1462907183365070850,2021-11-22T22:13:46.000Z,Canada ends Covid-19 policy turning back asylum-seekers between border crossings   https://t.co/isImCbujlX
240,1462907002456354830,2021-11-22T22:13:03.000Z,#US #deer are catching #COVID19. What that means for our fight against the virus - National | https://t.co/Z5sZ7TdSbe https://t.co/GO8iWBPUof
241,1462906885607153671,2021-11-22T22:12:35.000Z,@Continibites I feel ok about it actually - been in place most provinces in Canada for months &amp; seem to be helping boost numbers of vaccinated in population - so keeping overall infections much lower than here. Would make me feel safer out &amp; about until more of us vaxxed &amp; less Covid around.
242,1462906755483111426,2021-11-22T22:12:04.000Z,Today’s coronavirus news: Ontario reporting 627 COVID-19 cases; Ontario to open vaccination appointments for kids 5-11 https://t.co/8NSXEpUH02 via @torontostar
243,1462906438209052673,2021-11-22T22:10:49.000Z,@EssexPR https://t.co/rtuBvQ22KF Dr Martin: Fauci Dossier: https://t.co/sgP33NSXtm David Martin:  https://t.co/bDStXDURlY Dr Martin (Vaccine Choice Canada zoom) https://t.co/lqWBheeF3D *60 sec summary: https://t.co/OHGgoYqNRm Reiner Fuellmich With Dr. David Martin: https://t.co/1CoecI5Eoi
244,1462906381615480835,2021-11-22T22:10:35.000Z,@GovCanHealth @WHO Good idea tell them the facts not misinformation. Facts like so far from current Health Canada data 224 dead after 11 months of Covid vaccines from 59 million shots given compared to 32 dead after 80 million vaccine shots over 3 yrs 2013-16 Health Canada Data your trusted source
245,1462906256738426881,2021-11-22T22:10:05.000Z,@Buscusriot @erichhartmann @parella_anthony Here is the link to Canada’s advisory committee statement. Very clear statement NOT in support of child covid vax mandates.  https://t.co/k5lnLJ54HU
246,1462906188597657600,2021-11-22T22:09:49.000Z,There is a “direct benefit” to children who get vaccinated as some of them do end up with a severe version of COVID. @UofCr4kids Stephen Freedman &amp; @Dr_Jim_Kellner share results on vaccine safety. https://t.co/puax5beR5R @UCalgary @UCalgaryMed @UCalgaryPeds @ACHFKids
247,1462906115256209408,2021-11-22T22:09:32.000Z,"MLA called out for not using right proof of COVID-19 vaccination at Winnipeg café | CBC News you can print your vaccine receipt and show ID it’s not mandatory to have a government tracking device via QR code, take down the fake news CBC https://t.co/XwG2z79noG"
248,1462905917759012869,2021-11-22T22:08:44.000Z,Statement from the Council of Chief Medical Officers of Health (CCMOH): COVID-19 Vaccination in Children 5-11 years of age - https://t.co/a92dOXOVVw https://t.co/agzepkjynS
249,1462905743116435456,2021-11-22T22:08:03.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/3uGFZbasR2 https://t.co/1dbfNTX5kC
250,1462905672266227713,2021-11-22T22:07:46.000Z,@torontocrockett @jamie_blom 38 million ppl in Canada and 17 under the age of 19 have died of covid. A healthy child of 5 has zero chance of dying of covid. And all the risks of a vaccine. https://t.co/MYw6mOqHbl
251,1462905630398681088,2021-11-22T22:07:36.000Z,NEWS: Canada ends Covid-19 policy turning back asylum-seekers between border crossings https://t.co/gyCu1d8I8h Via @CNN https://t.co/l17iBMHCfb
252,1462905465705099265,2021-11-22T22:06:57.000Z,"✅ Covid Test (administered) ✅ ArriveCAN Receipt ✅ CBSA Declaration  Canada, see you soon!"
253,1462904820059320325,2021-11-22T22:04:23.000Z,"@ericadamsfornyc This is Canada, but they approved the same vacs as US.  If this happens here can the unvaxxed dine inside &amp; vaxxed outside?   Ontario reports more than 600 new COVID cases as breakthrough infections surpasses new cases among unvac individuals today.  https://t.co/871gCizZQQ"
254,1462904488860295173,2021-11-22T22:03:04.000Z,So they are putting out the word that Roxham Road is open again.  Will people crossing the border illegally need to provide a negative PCR test? #cdnpoli  https://t.co/oLf8GlvrTW
255,1462904480958238723,2021-11-22T22:03:02.000Z,"N.B. reports 62 new COVID-19 cases, vaccination of young children expected to begin this week. https://t.co/w8lls1UMqG"
256,1462904311344734219,2021-11-22T22:02:21.000Z,"Following Health Canada’s approval of the pediatric Pfizer #COVID19 vaccine, children aged five to 11 will be eligible to book their appointment to receive the vaccine beginning Tuesday, November 23, 2021 at 8:00 a.m. https://t.co/wFEEEjpnxk https://t.co/ieCOjWwleT"
257,1462904077550071817,2021-11-22T22:01:26.000Z,"Sask. reports 73 new COVID-19 cases, 1 more death. Active cases in the province dip below 1,000 for the first time since Aug. 14. https://t.co/LuFa9A4BK6"
258,1462903972885188612,2021-11-22T22:01:01.000Z,"Funny how that happens 🤔  “The number of Canadians searching for work jumped last month, just as pandemic-related government support programs were wound down.” https://t.co/6hfddfI87R via @markets"
259,1462903970624532484,2021-11-22T22:01:00.000Z,@theh3podcast @hasanthehun please check out this COVID denying grifter 😂 An embarrassment to Canada.
260,1462903909740158981,2021-11-22T22:00:46.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/NlIGVKA9lQ
261,1462903868128468995,2021-11-22T22:00:36.000Z,"Starting on Nov. 30, fully vaccinated Canadians taking short trips abroad will no longer need proof of a negative COVID-19 test to return home, Ottawa confirmed at a news conference Friday. Read more below https://t.co/n9LDiTmk4k"
262,1462903733038157824,2021-11-22T22:00:04.000Z,"I am proud of our Canadian governance. Every Member in the House of Commons, in this photo, is wearing a mask. United we will survive and thrive. Go Canada! #canpoli #covid19 #canada https://t.co/JMoBUFT4iu"
263,1462903720702726144,2021-11-22T22:00:01.000Z,"As the first doses of the COVID-19 vaccines for children arrive in Canada, we figured there might be some questions our listeners want to ask. That's why we put your questions to our health &amp; immunology experts: Dr. Supriya Sharma &amp; Dr. Zainab Abdurrahman. https://t.co/c78YRTS0oK"
264,1462903621499211782,2021-11-22T21:59:37.000Z,Canada ends COVID-19 policy of turning back asylum seekers between border crossings https://t.co/gNCwJvh8XI
265,1462903447636877320,2021-11-22T21:58:56.000Z,"@ezralevant Hey good news since start of Covid,  20 kids 18 and Under have died from Covid.   So that's 20 kids that beat your hot take odds.  https://t.co/MRgAbwBFYh"
266,1462903386513281028,2021-11-22T21:58:41.000Z,COVID-19 cases in Nunavik trend downward after recent spike https://t.co/3xcXorRlKl https://t.co/93wsfjVgcE
267,1462903296348373000,2021-11-22T21:58:19.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/cOdnKt7nNR
268,1462903236805890048,2021-11-22T21:58:05.000Z,"Further, 19 children have died in Canada after being diagnosed as Covid positive, not that they necessarily died of Covid. Although their deaths are very sad these number do not support the mass vaccination of children with a vaccine with so many unknowns."
269,1462903115569451011,2021-11-22T21:57:36.000Z,"I am so proud of our team  In &lt;1 year, we are providing healthcare services across Canada  Can’t wait to share more updates soon with our international plans with you  #CardiAI launches COVID-19 testing facility at Winnipeg Richardson International Airport https://t.co/affV2y5pX1"
270,1462902962133643283,2021-11-22T21:57:00.000Z,"#Fintech innovators in Canada are enjoying their best year ever, having overcome the shocks of Covid-19.   It only seems to have whetted the nation’s appetite for disruption in its financial services.   https://t.co/NDi8V74Unu  @LugeCapital #Fintech @NCFACanada @Themes_GD"
271,1462902944504991750,2021-11-22T21:56:56.000Z,** COVID-19 UPDATES **  Newly accepted COVID-19 vaccines!  For more details: https://t.co/ohOmSg75jh  #ECC #eccasr #Flight #Air #Travel #COVID #COVID-19#Updates #Canada #cometocanada #educationcanada #internationalstudents #highereducation #studyincanada #come #study #studyabroad https://t.co/nyknIWUcm7
272,1462902894135492613,2021-11-22T21:56:44.000Z,The vaccine could improve their spelling. Misinformation in the courtroom: How cases challenging COVID-19 restrictions in Alberta have shifted https://t.co/JdDPumZZNc
273,1462902839202783233,2021-11-22T21:56:30.000Z,Canada to drop COVID-19 test requirement for border residents going to U.S. for essential goods https://t.co/vbOIzBuqsd
274,1462902589532614663,2021-11-22T21:55:31.000Z,"@CityNewsTO @CityAdrian Like that hospital in the US, as long as everyone who gets an exception refrains from using Tylenol, and dozens of other common medicines, then they have no leg to stand on, besides what their magical sky fairy tells them. #COVID19 #Canada"
275,1462902584289546248,2021-11-22T21:55:30.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/NF9zPgD89c
276,1462902350515822596,2021-11-22T21:54:34.000Z,Canada ends Covid-19 policy turning back asylum-seekers between border crossings https://t.co/tyADSSzK4d
277,1462902343263870983,2021-11-22T21:54:32.000Z,Canada ends Covid-19 policy turning back asylum-seekers between border crossings https://t.co/yXS7Mkhazv
278,1462902254986579975,2021-11-22T21:54:11.000Z,"@timmay_83 @amanda_c_rae Most were approved through testing too, so we're really not guinea pigs either. ""Drug and vaccine authorizations for COVID-19: List of applications received - https://t.co/49PBQK1m7M"" https://t.co/a6GntASNG5"
279,1462902130730278914,2021-11-22T21:53:42.000Z,mmmm favourite kinda camp weekend spending two full extra days in chicago waiting for my covid test to come in so i can reenter canada and go home. restrictions are removed on the 30th! but not yet!!!! 😀
280,1462902082818633731,2021-11-22T21:53:30.000Z,U.S. deer are catching COVID-19. What that means for our fight against the virus - National | https://t.co/tHSA2ifFY2 https://t.co/L7CAAn6veo
281,1462901991106093059,2021-11-22T21:53:08.000Z,https://t.co/dVfjavfTLN for financial careers| Air Canada to pay $4.5M to U.S. transportation department over refunds debacle early in pandemic |time to change careers today! https://t.co/2orYdTlbya
282,1462901987335454720,2021-11-22T21:53:07.000Z,The latest Covid-19 wave in the U.S. is as bad as November 2020 in some places https://t.co/F94MOwFLSR
283,1462901799833247751,2021-11-22T21:52:23.000Z,The clot shots have to be stored at very cold temperatures  That is an ongoing cost  I believe Canada has even more surplus doses 😳  It’s all part of the Covid Industrial Complex 🤷🏻‍♂️  https://t.co/PTRBbyRPqX https://t.co/b0wOIeYVJ5
284,1462901711123664897,2021-11-22T21:52:01.000Z,"@sgec And yes if remote aboriginal communities in Canada were to suffer a similar critical situation, the Canadian military would help, much like it did in long term care, when maskless narcissists were spreading COVID in communities."
285,1462901691167252487,2021-11-22T21:51:57.000Z,You think food shortages are going to get worse 🤷‍♀️  Canada to require COVID vaccines for US truckers - FreightWaves https://t.co/BcJh77b8x0
286,1462901685567639556,2021-11-22T21:51:55.000Z,"@MercedesGlobal ""It has been 64 days since the election was held, &amp; 153 days since Parliament last sat. Canada has been dealing with the 4th wave of the COVID-19, out-of-control inflation, drastic floods in BC, Washington passing legislation that could harm our economy""   #onpoli #CDNpoli c:Sun"
287,1462901426825445378,2021-11-22T21:50:54.000Z,@TonyHinton2016 SAY NO TO COVID-19 VACCINES  Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.  USA UK EU AUSTRALIA CANADA IRELAND AUSTRIA
288,1462901310358016000,2021-11-22T21:50:26.000Z,@MaxBlumenthal SAY NO TO COVID-19 VACCINES  Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.  USA UK EU AUSTRALIA CANADA IRELAND AUSTRIA
289,1462901265420242951,2021-11-22T21:50:15.000Z,Add a Covid-19 test to enter Canada and a Covid-19 test to return to the United States. 🤑 https://t.co/qcbdxZSSE9
290,1462901204984475656,2021-11-22T21:50:01.000Z,"@Olberta1 @Zeldaynian5 @barbcraig7 Comprehensive guide on how to resist Covid shot mandates in Canada. Information &amp; links to organizations, resources to help Canadians resist mandates with understanding of their options. https://www.lifesitenews dot com/news/how-to-resist-covid-jab-mandates-in-canada/"
291,1462901081231536131,2021-11-22T21:49:31.000Z,Today’s coronavirus news: Ontario reporting 627 COVID-19 cases; Ontario to open vaccination appointments for kids 5-11 https://t.co/VRbF8gMeks via @torontostar
292,1462900682130923530,2021-11-22T21:47:56.000Z,This article by Bloomberg describes a settlement of $4.5 million between Air Canada and the United States Department of Transportation concerning refunds to U.S. passengers during Covid-19. https://t.co/urC14TsBEq
293,1462900623041609734,2021-11-22T21:47:42.000Z,"@alittle__unwell @markpoloncarz Vaccine Mandates don't even work. It's a LAZY SOLUTION that makes people feel like they have fixed a problem, when its not fixed. Vaccinated Member of Canada's Parliament = now covid positive. Vaccines are ineffective &amp; violate bodily autonomy rights. 🤷‍♂️ https://t.co/NtDAnweJq6"
294,1462900606276931591,2021-11-22T21:47:38.000Z,Canadians searching for work jump after pandemic aid ends | Financial Post  #cdnpoli #cpc #lpc #onpoli #ongov #onleg #yxucc #yxu #LdnOnt #ldnont  https://t.co/QdSsz3B4MR
295,1462900461808222212,2021-11-22T21:47:04.000Z,Canada ends COVID-19 policy turning back asylum-seekers between border crossings https://t.co/HMRFUaZHPm https://t.co/zaFgtvfrdb
296,1462900454195617801,2021-11-22T21:47:02.000Z,@BelfastBooks @niexecutive SAY NO TO COVID-19 VACCINES  Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.  USA UK EU AUSTRALIA CANADA IRELAND AUSTRIA
297,1462900404669362177,2021-11-22T21:46:50.000Z,"@Plantflwr No, I stated clearly ""vaccine injuries"" as stated by Stats Canada with full definitions included. Caused by - meaning it was the CV19 vaccination which caused the injury and or catastrophic life changing disability.  https://t.co/WYR5KqglZs"
298,1462900187593072648,2021-11-22T21:45:58.000Z,Canadian Parliament is a joke 😂😹  #TrudeauNationalDisgrace  #TrudeauCorruption  #TrudeauworstPMever  #Covid_19   Just another Private tax payer funded Government Party that Canada is not invited to.  🎈🎉🎊 https://t.co/IPhlbTFb2U
299,1462900149148131338,2021-11-22T21:45:49.000Z,@chrissaccoccia1 SAY NO TO COVID-19 VACCINES  Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.  USA UK EU AUSTRALIA CANADA IRELAND AUSTRIA
300,1462900140008566787,2021-11-22T21:45:47.000Z,Canada ends COVID-19 policy turning back asylum-seekers between border crossings - Reuters Canada https://t.co/qnR3OJrnKI
301,1462900020752142344,2021-11-22T21:45:18.000Z,I wonder if I travel to Canada if I’ll be able to get back into the states? Idk their COVID polices and what not
302,1462899867865559045,2021-11-22T21:44:42.000Z,@tuvya68 @supercazzola773 @garden_nome1 @peggy_blair @Chapmans_Canada So the risk of death from covid is 727 times the risk of death from the vaccine. 3/N
303,1462899866980470784,2021-11-22T21:44:42.000Z,Health Canada Approves Covid Vaccine for Youth Aged 5-11  https://t.co/cnJt8UJG5H https://t.co/lqqDMRw57t
304,1462899837922430978,2021-11-22T21:44:35.000Z,"« HAMILTON [CANADA]-- The first batch of COVID-19 vaccines for children landed in Canada on Sunday, clearing the way for provinces and territories to gear up in earnest for the next phase of the national mass immunization campaign. » https://t.co/GTzWrdusBd"
305,1462899746381746181,2021-11-22T21:44:13.000Z,Saskatchewan to ban COVID-19 protests near schools as province rolls out vaccinations for kids  https://t.co/yrYRMEcBjM #covid19sk #skpoli
306,1462899637593989120,2021-11-22T21:43:47.000Z,"COVID-19 in Sask.: 73 new cases, 1 new death https://t.co/aAkff45iUo"
307,1462899614835621890,2021-11-22T21:43:42.000Z,Canada ends COVID-19 policy turning back asylum-seekers between border crossings https://t.co/tKF0aCZkX3 via @nationalpost
308,1462899566525566978,2021-11-22T21:43:30.000Z,Can you explain why in Canada after dismissing 1000’s of fit &amp; healthy healthcare workers leaving only the “vaccinated” left to care for patients that there are more Covid outbreaks than ever before among “vaccinated” staff and now patients are dying in their beds unattended? https://t.co/s4eHzQIHlQ
309,1462899548141940737,2021-11-22T21:43:26.000Z,@Caerage @akheriaty Can you explain why in Canada after dismissing 1000’s of fit &amp; healthy healthcare workers leaving only the “vaccinated” left to care for patients that there are more Covid outbreaks than ever before among “vaccinated” staff and now patients are dying in their beds unattended?
310,1462899496615129092,2021-11-22T21:43:14.000Z,Canada ends COVID-19 policy turning back asylum-seekers between border crossings https://t.co/2pFUKMcZCb
311,1462899474183958540,2021-11-22T21:43:08.000Z,COVID-19 vaccine plans for children roll out across Canada   #yeg  https://t.co/UqnjbJ9Ezi
312,1462899352653942793,2021-11-22T21:42:39.000Z,"The very successful ( and entertaining ) ""Vaccine Hunters Canada""  are back to help with COVID-19 vaccine rollout for kids and boosters https://t.co/66LcbtKiWa via @CTVNews"
313,1462899231371497479,2021-11-22T21:42:10.000Z,@CPHO_Canada Is your profile picture afraid of catching covid? Or do you just like spreading misinformation and lies? https://t.co/4QaNjaXpMg
314,1462899097514360832,2021-11-22T21:41:38.000Z,"""It has been 64 days since the election was held, and it’s 153 days since Parliament last sat. Canada has been dealing with the 4th wave of the COVID-19 pandemic, out-of-control inflation, drastic floods in BC, Washington passing legislation that could harm our economy"" #cdnpoli https://t.co/we00whkL7p"
315,1462898993269256203,2021-11-22T21:41:14.000Z,@tuvya68 @supercazzola773 @garden_nome1 @peggy_blair @Chapmans_Canada The rate of people who've died of Covid-19 is 1.6% in the US. 2/N https://t.co/OYsElhBRjm
316,1462898933609476102,2021-11-22T21:40:59.000Z,"Canada hopes to keep number of wasted COVID-19 doses below 5 per cent, Public Health Agency says https://t.co/PJ5J0wJxvU"
317,1462898930551869451,2021-11-22T21:40:59.000Z,"Canada hopes to keep number of wasted COVID-19 doses below 5 per cent, Public Health Agency says https://t.co/jUZoOwKpAp"
318,1462898648111407106,2021-11-22T21:39:51.000Z,Can you explain why 85% of all with CV19 deaths occurred in LTC homes not due to a lack of “vaccines” but due to a lack of proper medical care and torturing patients with solitary confinement?   https://t.co/KMlWoA3ewP https://t.co/s4eHzQIHlQ
319,1462898629341974529,2021-11-22T21:39:47.000Z,@Caerage @akheriaty Can you explain why 85% of all with CV19 deaths occurred in LTC homes not due to a lack of “vaccines” but due to a lack of proper medical care and torturing patients with solitary confinement?   https://t.co/KMlWoA3ewP
320,1462898585352163331,2021-11-22T21:39:36.000Z,@DCorneliuson @SKGov Unvaccinated children under 12 represent about 1 in 4 (25%) of current Covid cases in Sask.  So yes. Yes it will.  Thanks for coming out.  https://t.co/Dju6oKrI9E
321,1462898573251473408,2021-11-22T21:39:33.000Z,"@davidakin @AnthonyRota It has been 64 days since the election was held, and it’s 153 days since Parliament last sat. Canada has been dealing with the fourth wave of the COVID-19 pandemic, out-of-control inflation, drastic floods in BC, Washington passing legislation that could harm our economy."
322,1462898482252034048,2021-11-22T21:39:12.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/pIExgdaoas https://t.co/WUnYUl8c0p
323,1462898479672483848,2021-11-22T21:39:11.000Z,"Following Health Canada’s approval of the paediatric Pfizer #COVID19 vaccine, children aged five to 11 will be eligible to book their appointment to receive the vaccine beginning Tuesday, November 23, 2021 at 8:00 a.m.   https://t.co/etSFYjN6H3 https://t.co/W6GdAtZypS"
324,1462898469589430275,2021-11-22T21:39:09.000Z,"[Air Canada Settles With DOT, DOT Will Issue New Regulations About COVID-19 Refunds] Don’t Mess With The DOT! DOT Proposes $25.5 Million Fine Against Air Canada For Refund Shenanigans! https://t.co/bKxkIkEPb5"
325,1462898429890220039,2021-11-22T21:38:59.000Z,"@jkenney I bet your happy for any story that draws attention away from your Hypocrisy during your Covid 19 Popularity based agenda. You Gambled Wrong, If you want to know what Canadian Conservatives Like in a Leader, look no further than Florida. Canada needs a TeaParty like Reckoning."
326,1462898194015297541,2021-11-22T21:38:03.000Z,"N.S. reports one death, 60 new cases of COVID-19 over the weekend | CBC News https://t.co/UAzB6dMrZE"
327,1462898187409182722,2021-11-22T21:38:01.000Z,Air Canada agrees to pay $4.5 million to settle charges that it didn’t properly refund U.S. travelers during the Covid-19 pandemic when it canceled or altered flights https://t.co/hTsdJf1ceG
328,1462898092295004162,2021-11-22T21:37:39.000Z,"N.S. reports one death, 60 new cases of COVID-19 over the weekend https://t.co/1PE2zqBrMa https://t.co/92Sjqd1C6F"
329,1462898080454529034,2021-11-22T21:37:36.000Z,How to book a COVID-19 vaccine for your child in Ottawa https://t.co/sCjS5VidTK #ottnews #ottawa https://t.co/pRpuIZDqZt
330,1462897648659222528,2021-11-22T21:35:53.000Z,Vaccine Hunters Canada are back to help with COVID-19 vaccine rollout for kids https://t.co/yxx8QjM2wu via @CTVNews
331,1462897624944685064,2021-11-22T21:35:47.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds https://t.co/KbqCCKDZiZ
332,1462897575409983495,2021-11-22T21:35:35.000Z,@RichPreston Uninjected are being denied the necessities of life in Canada with firings and evictions becoming the norm... yet with the gold star standard of masking and distancing 3x injected still getting covid... begs the question why uninjected are being sentenced to capital punishment.
333,1462897566119514118,2021-11-22T21:35:33.000Z,"The Atlantic Council's 2021 investigation reflected the top sources of Covid disinformation. This is a deeper look at Center for Research on Globalization and its founder, Professor Emeritus at University of Ottowa - Michel Chossudovsky.  https://t.co/HK6Dsbhgy6"
334,1462897478357991436,2021-11-22T21:35:12.000Z,@tuvya68 @supercazzola773 @garden_nome1 @peggy_blair @Chapmans_Canada The maximum fatality rate from covid vaccines in the US is 0.0022%. https://t.co/EfqRcQy70L  1/N
335,1462897273377988610,2021-11-22T21:34:23.000Z,Every politician better have their healthy young kids vaccinated by Tuesday. Starting with Trudeau.  https://t.co/P9pdfwZNVJ
336,1462897235717468163,2021-11-22T21:34:14.000Z,‘Significant Milestone:’ COVID Vaccine Plans for Children Roll Out Across the Country https://t.co/rcjmUeq1sD
337,1462897166196916227,2021-11-22T21:33:58.000Z,"By spring, “pretty much everyone in Germany… will be vaccinated, cured or dead,” -Jens Spahn   Ominous, but we're in a much better situation in Canada. Let's see how December plays out.  #Cdnpoli #COVID19 https://t.co/WEHxnhetxK"
338,1462897080465170432,2021-11-22T21:33:37.000Z,Canada's Conservatives face questions over lawmakers' COVID-19 vaccination status https://t.co/whL5YLrggs https://t.co/eNSFIT8zM0
339,1462896970209574918,2021-11-22T21:33:11.000Z,"@CPHO_Canada You yourself said that children do not get seriously ill from Covid 19, so how is the protection substantial?"
340,1462896861430308867,2021-11-22T21:32:45.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds | CBC News https://t.co/84VACXJVy7
341,1462896621092585477,2021-11-22T21:31:48.000Z,How Covid has kickstarted Canadian fintech   #FinTech #FinServ #Banking   https://t.co/omDvAXk0Jg via @VerdictUK
342,1462896573332000772,2021-11-22T21:31:37.000Z,U.S. aviation regulators have reached an agreement for Air Canada to pay US$4.5 million to settle charges that it didn’t properly refund U.S. travelers during the COVID-19 pandemic when it canceled or altered flights. https://t.co/FYisnfyekR
343,1462896435674836995,2021-11-22T21:31:04.000Z,"COVID-19 deaths: ~25k for Canada. Total excess deaths (more than predicted from past years): ~15k.  That means about 10,000 people who normally would have died from diseases other than COVID-19 did not die, due to masks, distancing, isolation, etc.    https://t.co/HXKkRcD0VA https://t.co/eu790b3mXK"
344,1462896406524481538,2021-11-22T21:30:57.000Z,"COVID-19 in Sask.: 73 new cases, 1 new death https://t.co/80kfSDeeVw"
345,1462896304657506312,2021-11-22T21:30:32.000Z,"Air Canada will pay $4.5 million (U.S.) to the U.S. Branch of Transportation following the aircrafts claimed inability to discount clients quickly subsequent to dropping flights right off the bat in the COVID-19 https://t.co/5Hl5lZv2oI a news discharge gave Monday, the U.S. https://t.co/C3HTD6NWkf"
346,1462896083760304137,2021-11-22T21:29:40.000Z,@MidnightMover12 It's definitely not covid-19. Statscan numbers from 2016-2020 in tweet below.  https://t.co/9auC06OVAc
347,1462895970094653443,2021-11-22T21:29:13.000Z,Just heard a brilliant interview by CBC/Radio-Canada piya chattopadhyay with Paul Offit MD regarding medical research and application thereof to vaccine and other ‘novel’ treatments - presently Covid vaccines - from a long-term dee…https://t.co/jTXcZcD12c https://t.co/b7mByHkghj
348,1462895940138766341,2021-11-22T21:29:06.000Z,"I’m doing my part to help track flu-like illness, like COVID-19. You can, too! Become a FluWatcher today. https://t.co/bYt7hBHGW7 #FluWatchers"
349,1462895827194683401,2021-11-22T21:28:39.000Z,Canadians searching for work jump after pandemic aid ends | Financial Post https://t.co/EduSKA13wh
350,1462895538530103306,2021-11-22T21:27:30.000Z,@CdnSkyDiva @ErinKateM1 @KCtheSunshineB2 @Golden_Pup care to discuss 6000 serious adverse vaccine reactions per official Canadian health data? How is it possible? https://t.co/QhRPt2ViJj
351,1462895366790078466,2021-11-22T21:26:49.000Z,@KryptoVikingar @HistoryBoomer If you want to cause mass insanity during a pandemic then the best bet is to make it look like every reasonable response to said pandemic is insane.  The PPC in Canada gained 4 percent in the popular vote by running on Covid conspiracy.
352,1462895304705908738,2021-11-22T21:26:34.000Z,Air Canada agrees to pay $4.5M for delays in giving out COVID-19 re... (CBC)  Air Canada has agreed to pay $4.5 million US to the U.S. Department of Transportation for ex...  Add your highlights: https://t.co/1tWV7wMHPg  #Canada #news
353,1462895213815287809,2021-11-22T21:26:12.000Z,Six COVID-19 deaths among kids under 15 in Canada https://t.co/yF0LI9RQNV via @truenorthcentre
354,1462895178738544645,2021-11-22T21:26:04.000Z,Cool. Cool. Cool. The lab is swamped and won’t have my Covid test results ready in time to appease Canada. Pivot. Pivot. Pivot.
355,1462895112699236356,2021-11-22T21:25:48.000Z,Air Canada agrees to pay $4.5M for delays in giving out U.S. COVID-19 refunds | CBC News https://t.co/kt9Fy3Qcxc
356,1462895089622167552,2021-11-22T21:25:43.000Z,COVID-19 vaccine appointments for Ontario children aged 5-11 to open Tuesday | CBC News https://t.co/MmGD1CBtlx
357,1462894836088860672,2021-11-22T21:24:42.000Z,"@MclernonDylan @frtygrl @sharib1959 @RachelNotley Just look at the way they titled the article vs. The information in the article, and tell me theyre not trying to make people think there are covid outbreaks in kids. Wonder why they’re so interested in injecting the kids? https://t.co/T3iWS6fTtB"
358,1462894598964092935,2021-11-22T21:23:46.000Z,"https://t.co/nr5duHTX6Y  Here you are folks. Military in Australia forcibly taking people to quarentine camps. Even if you only may have had close contact with one who does have covid. Get ready Canada. Oh, and I am sure nobody will care if you are jabbed or not. #PPC for freedom"
359,1462894518831882244,2021-11-22T21:23:27.000Z,Canada authorizes first COVID-19 vaccine for kids  on FRIDAY NOV. 19-on Monday NOV.22 First batch of COVID-19 vaccines for Canadian kids arrive at Hamilton airport! fast moving plan! #canadacovidvaccene  https://t.co/ZHvVM1XIYI via @CTVNews
